image_path,species,role
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_82.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_682.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_598.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_273.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_774.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_33.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_73.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_415.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_687.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_361.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Grasshopper/Grasshopper_548.jpg,Grasshopper,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_606.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_434.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_776.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_647.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_94.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_584.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_736.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_25.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_381.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_519.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_250.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_120.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_582.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_219.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_682.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_503.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_405.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_716.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_292.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_372.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_619.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_729.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_628.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_53.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_517.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_116.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_424.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_515.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_782.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_246.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_105.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_261.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_420.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_216.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_422.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_385.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_779.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_264.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_107.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_544.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_268.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_592.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_749.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_89.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_172.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_458.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_815.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_681.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_602.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_695.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_333.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_90.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_649.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_398.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_765.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_663.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_128.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_330.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_16.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_78.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_671.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_289.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_280.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_340.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_345.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_170.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_123.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_144.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_122.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_463.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_39.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_286.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_631.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_296.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_675.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_654.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_504.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_551.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_169.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_415.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_234.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_108.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_497.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_382.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_439.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_810.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_528.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_540.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_573.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_220.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_131.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_300.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_733.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_140.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_741.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_57.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_28.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_351.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_138.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_384.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_54.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_342.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_69.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_175.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_44.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_41.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_154.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_327.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_36.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_450.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_629.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_3.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_812.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_530.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_375.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_403.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_788.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_60.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_774.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_52.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_784.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_443.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_417.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_171.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_555.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_487.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_85.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_373.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_272.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_738.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_665.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_277.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_1.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_499.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_579.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_149.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_317.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_574.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_363.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_38.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_710.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_449.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_259.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_22.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_440.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_130.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_247.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_115.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_275.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_608.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_293.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_396.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_478.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_288.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_639.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_556.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_577.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_335.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_746.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_694.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_636.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_378.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_406.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_752.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_548.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_475.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_511.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_412.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_324.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_485.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_718.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_533.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_563.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_147.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_255.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_347.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_728.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_454.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_389.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_564.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_707.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_494.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_744.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_283.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_65.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_532.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_696.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_672.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_460.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_753.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_448.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_404.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_179.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_47.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_549.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_775.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_437.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_67.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_767.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_201.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_655.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_143.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_500.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_806.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_273.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_371.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_208.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_119.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_212.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_496.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_98.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_634.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_625.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_82.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_512.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_244.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_124.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_73.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_768.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_294.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_155.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_266.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_543.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_9.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_151.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_762.jpeg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_17.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_239.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_339.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_750.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_667.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_63.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_312.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_181.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_635.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_778.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_507.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_402.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_617.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_557.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_204.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_482.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_522.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_99.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_270.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_229.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_461.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_133.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_334.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_585.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_575.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_285.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_591.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_640.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_377.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_356.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_700.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_518.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_200.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_153.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_206.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_102.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_297.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_493.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_669.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_794.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_178.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_238.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_474.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_578.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_457.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_580.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_688.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_232.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_793.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_727.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_407.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_734.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_295.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_258.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_284.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_720.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_332.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_724.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_590.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_783.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_790.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_505.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_593.png,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_338.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_534.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_708.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_58.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_418.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_715.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_520.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_435.jpg,Wasp,Pest
/scratch/user/jmagnew/datasets/insects/Wasp/Wasp_659.jpg,Wasp,Pest
